X,Y,field_1,Latitude,Longitude,layer,path
-3.3943337686115,5.37420541257,65,5.374205412570000,-3.394333768611500,16,D:\DATA_\Points_D5\16.shp|layername=16
-3.3941184789185,5.374165692774,31,5.374165692774000,-3.394118478918500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939067595355,5.374039734502,32,5.374039734502000,-3.393906759535500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939760235495,5.374251573414,33,5.374251573414002,-3.393976023549500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3940531422455,5.374368585786,13,5.374368585786002,-3.394053142245500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939774516735,5.374007529262,38,5.374007529262000,-3.393977451673500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3941941694905,5.373963157598,40,5.373963157598000,-3.394194169490500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939121150005,5.373964231106,41,5.373964231106000,-3.393912115000500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939824501075,5.374335664874,29,5.374335664874002,-3.393982450107500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3941945265215,5.374288788358,44,5.374288788358000,-3.394194526521500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3941870288705,5.374129909174,45,5.374129909174000,-3.394187028870500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3940510000595,5.37428413649,47,5.374284136490000,-3.394051000059500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3941930983975,5.374375026834,36,5.374375026834000,-3.394193098397500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3940524281835,5.374043312862,50,5.374043312862002,-3.394052428183500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939795938595,5.374173565166,51,5.374173565166000,-3.393979593859500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3939114009385,5.374133487534,53,5.374133487534000,-3.393911400938500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3941905991805,5.374211495782,43,5.374211495782000,-3.394190599180500,17,D:\DATA_\Points_D5\17.shp|layername=17
-3.3920269913205,5.373024195934,38,5.373024195934002,-3.392026991320500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918863211065,5.372940820146,50,5.372940820146000,-3.391886321106500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918852500135,5.373023122426,56,5.373023122426000,-3.391885250013500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918856070445,5.373099341494,24,5.373099341494000,-3.391885607044500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3920269913205,5.372943682834,60,5.372943682834000,-3.392026991320500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918806086105,5.373178781086,62,5.373178781086002,-3.391880608610500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3919577273065,5.373140134798,71,5.373140134798002,-3.391957727306500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3920284194445,5.372857444358,36,5.372857444358000,-3.392028419444500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918113445965,5.373143355322,74,5.373143355322000,-3.391811344596500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3920205647625,5.37318200161,75,5.373182001610000,-3.392020564762500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918170570925,5.372979108598,81,5.372979108598000,-3.391817057092500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918167000615,5.373059263862,59,5.373059263862000,-3.391816700061500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3917438657375,5.37293867313,91,5.372938673130000,-3.391743865737500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3919598694925,5.373057832518,92,5.373057832518002,-3.391959869492500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3917410094895,5.373019901902,93,5.373019901902000,-3.391741009489500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3918859640755,5.37285816003,72,5.372858160030000,-3.391885964075500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3913811222415,5.37346111369,25,5.373461113690000,-3.391381122241500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915896283455,5.373508705878,29,5.373508705878002,-3.391589628345500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915967689655,5.373262156874,32,5.373262156874000,-3.391596768965500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3918177711545,5.372898953334,89,5.372898953334000,-3.391817771154500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3915267908895,5.373540553282,52,5.373540553282000,-3.391526790889500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3916681751655,5.373302234506,54,5.373302234506000,-3.391668175165500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3916642478245,5.373383105442,59,5.373383105442000,-3.391664247824500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3917460079235,5.372858875702,95,5.372858875702002,-3.391746007923500,77,D:\DATA_\Points_D5\77.shp|layername=77
-3.3915960549035,5.373343743482,62,5.373343743482002,-3.391596054903500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3916631767315,5.37354520515,66,5.373545205150000,-3.391663176731500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915931986555,5.37342711927,70,5.373427119270000,-3.391593198655500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3914571698445,5.37341996255,35,5.373419962550000,-3.391457169844500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915310752615,5.373461471526,74,5.373461471526000,-3.391531075261500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3916631767315,5.37321957439,76,5.373219574390000,-3.391663176731500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3914571698445,5.37350226483,81,5.373502264830000,-3.391457169844500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3913800511485,5.373540195446,60,5.373540195446000,-3.391380051148500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3914596690615,5.373261441202,85,5.373261441202002,-3.391459669061500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915292901065,5.373301160998,89,5.373301160998000,-3.391529290106500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3916646048555,5.37346469205,90,5.373464692050002,-3.391664604855500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915253627655,5.373377737902,72,5.373377737902000,-3.391525362765500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3913857636445,5.373377737902,94,5.373377737902000,-3.391385763644500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3913889769235,5.373216711702,97,5.373216711702002,-3.391388976923500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3913889769235,5.373297582638,98,5.373297582638000,-3.391388976923500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3915325033855,5.373224226258,83,5.373224226258000,-3.391532503385500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3910373013885,5.37349331893,40,5.373493318930000,-3.391037301388500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3912440223375,5.37345932451,41,5.373459324510002,-3.391244022337500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3913129293205,5.37334123863,46,5.373341238630000,-3.391312929320500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3914578839065,5.373340165122,91,5.373340165122000,-3.391457883906500,78,D:\DATA_\Points_D5\78.shp|layername=78
-3.3911083505575,5.373450736446,62,5.373450736446000,-3.391108350557500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3912447363995,5.373540195446,63,5.373540195446000,-3.391244736399500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3913093590105,5.373502980502,65,5.373502980502002,-3.391309359010500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3913079308865,5.373422825238,39,5.373422825238000,-3.391307930886500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3910333740475,5.373414952846,67,5.373414952846002,-3.391033374047500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3913157855685,5.373261799038,71,5.373261799038000,-3.391315785568500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911104927435,5.373292215098,72,5.373292215098000,-3.391110492743500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3910365873265,5.373256431498,49,5.373256431498000,-3.391036587326500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3910365873265,5.373333724074,74,5.373333724074000,-3.391036587326500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911754723855,5.373420320386,75,5.373420320386002,-3.391175472385500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3912479496785,5.373376306558,85,5.373376306558002,-3.391247949678500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911044232165,5.37353625925,66,5.373536259250002,-3.391104423216500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911776145715,5.37325893635,91,5.373258936350000,-3.391177614571500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911769005095,5.373339807286,92,5.373339807286000,-3.391176900509500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911733301995,5.37350405401,93,5.373504054010002,-3.391173330199500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3911083505575,5.373370581182,73,5.373370581182000,-3.391108350557500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3912468785855,5.373296866966,97,5.373296866966000,-3.391246878585500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3956683504895,5.373937393406,13,5.373937393406000,-3.395668350489500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3957443980925,5.374392202962,16,5.374392202962000,-3.395744398092500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3911087075885,5.373212059834,90,5.373212059834002,-3.391108707588500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3956597817455,5.37435749287,21,5.374357492870002,-3.395659781745500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958068785175,5.374098419606,22,5.374098419606002,-3.395806878517500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958011660215,5.374349978314,23,5.374349978314000,-3.395801166021500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3912479496785,5.373216353866,95,5.373216353866000,-3.391247949678500,79,D:\DATA_\Points_D5\79.shp|layername=79
-3.3958743573765,5.37398176507,28,5.373981765070002,-3.395874357376500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958711440975,5.374383972734,31,5.374383972734002,-3.395871144097500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958764995625,5.37414279127,37,5.374142791270002,-3.395876499562500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3956619239315,5.374186089426,20,5.374186089426002,-3.395661923931500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3959443354525,5.374265171182,40,5.374265171182000,-3.395944335452500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3957372574725,5.373984985594,41,5.373984985594000,-3.395737257472500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3959461206075,5.373939182586,42,5.373939182586002,-3.395946120607500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3957358293485,5.374304533142,24,5.374304533142000,-3.395735829348500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3959429073285,5.374348189134,44,5.374348189134000,-3.395942907328500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3959414792045,5.374103787146,47,5.374103787146002,-3.395941479204500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958747144075,5.374062993842,48,5.374062993842000,-3.395874714407500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3957344012245,5.374222588698,38,5.374222588698000,-3.395734401224500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958757855005,5.37422330437,54,5.374223304370000,-3.395875785500500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958054503935,5.374018622178,55,5.374018622178000,-3.395805450393500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958775706555,5.374306322322,58,5.374306322322000,-3.395877570655500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3959454065455,5.374184300246,43,5.374184300246000,-3.395945406545500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958050933625,5.373934530718,60,5.373934530718000,-3.395805093362500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3958040222695,5.374182511066,61,5.374182511066000,-3.395804022269500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3957326160695,5.374146011794,62,5.374146011794000,-3.395732616069500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3956640661175,5.374025063226,49,5.374025063226000,-3.395664066117500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3956633520555,5.374271970066,67,5.374271970066000,-3.395663352055500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3959429073285,5.374017190834,68,5.374017190834000,-3.395942907328500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3916667470415,5.373137987782,13,5.373137987782000,-3.391666747041500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3957404707515,5.37407122407,59,5.374071224070002,-3.395740470751500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3915996252135,5.373175202726,45,5.373175202726000,-3.391599625213500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3913914761405,5.372891796614,53,5.372891796614002,-3.391391476140500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3915335744785,5.372895374974,56,5.372895374974000,-3.391533574478500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3958008089905,5.374268749542,65,5.374268749542002,-3.395800808990500,8,D:\DATA_\Points_D5\8.shp|layername=8
-3.3913900480165,5.373136556438,66,5.373136556438000,-3.391390048016500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3913936183265,5.373054254158,68,5.373054254158000,-3.391393618326500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3916731735995,5.372979466434,72,5.372979466434000,-3.391673173599500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3916017673995,5.373098267986,32,5.373098267986000,-3.391601767399500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3916028384925,5.372857444358,75,5.372857444358000,-3.391602838492500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3914600260925,5.373097552314,77,5.373097552314000,-3.391460026092500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3915342885405,5.373056401174,79,5.373056401174000,-3.391534288540500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3916738876615,5.372897879826,57,5.372897879826002,-3.391673887661500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3914582409375,5.37318021243,82,5.373180212430000,-3.391458240937500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3913925472335,5.372970162698,89,5.372970162698000,-3.391392547233500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3914628823405,5.373017039214,91,5.373017039214000,-3.391462882340500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3916010533375,5.373018828394,74,5.373018828394002,-3.391601053337500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3914621682785,5.37293688395,95,5.372936883950000,-3.391462168278500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3915332174475,5.372975530238,96,5.372975530238000,-3.391533217447500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3916049806785,5.372937599622,97,5.372937599622000,-3.391604980678500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3915292901065,5.373142281814,81,5.373142281814000,-3.391529290106500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3910387295125,5.373169835186,25,5.373169835186000,-3.391038729512500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3912443793685,5.373134409422,30,5.373134409422002,-3.391244379368500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3911747583235,5.373176991906,31,5.373176991906000,-3.391174758323500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3914607401545,5.372857802194,92,5.372857802194000,-3.391460740154500,80,D:\DATA_\Points_D5\80.shp|layername=80
-3.3911119208675,5.372890723106,36,5.372890723106000,-3.391111920867500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3910437279465,5.372932947754,39,5.372932947754000,-3.391043727946500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3911108497745,5.37297087837,44,5.372970878370000,-3.391110849774500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3910408716985,5.373091826938,23,5.373091826938000,-3.391040871698500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3910433709155,5.372855655178,54,5.372855655178000,-3.391043370915500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3911779716025,5.37310327769,55,5.373103277690000,-3.391177971602500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3911047802475,5.373131546734,56,5.373131546734000,-3.391104780247500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3910405146675,5.373014176526,35,5.373014176526000,-3.391040514667500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3934201262825,5.374071939742,32,5.374071939742000,-3.393420126282500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3933494341445,5.374286641342,35,5.374286641342002,-3.393349434144500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932776709135,5.374155673366,39,5.374155673366000,-3.393277670913500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3911808278505,5.372935810442,45,5.372935810442002,-3.391180827850500,81,D:\DATA_\Points_D5\81.shp|layername=81
-3.3934926035755,5.374115237898,41,5.374115237898002,-3.393492603575500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3934211973755,5.374154599858,42,5.374154599858000,-3.393421197375500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932826693475,5.37423582863,44,5.374235828630002,-3.393282669347500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932130483025,5.374354988018,31,5.374354988018000,-3.393213048302500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932141193955,5.374033293454,48,5.374033293454000,-3.393214119395500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932812412235,5.374075160266,49,5.374075160266000,-3.393281241223500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932134053335,5.373950633338,50,5.373950633338000,-3.393213405333500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3934929606065,5.373954211698,40,5.373954211698000,-3.393492960606500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3934211973755,5.374232608106,54,5.374232608106000,-3.393421197375500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932105490855,5.37411774275,57,5.374117742750000,-3.393210549085500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932116201785,5.374274474918,59,5.374274474918002,-3.393211620178500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3933497911755,5.374201118538,46,5.374201118538000,-3.393349791175500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3932098350235,5.374197540178,61,5.374197540178002,-3.393209835023500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3937046799895,5.373836125818,18,5.373836125818000,-3.393704679989500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3937036088965,5.373676888798,22,5.373676888798000,-3.393703608896500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3934918895135,5.374198613686,52,5.374198613686000,-3.393491889513500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3937028948345,5.373759548914,27,5.373759548914000,-3.393702894834500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3935654378995,5.373676173126,29,5.373676173126000,-3.393565437899500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3938410658315,5.373759548914,30,5.373759548914000,-3.393841065831500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3933522903925,5.374115237898,60,5.374115237898002,-3.393352290392500,21,D:\DATA_\Points_D5\21.shp|layername=21
-3.3937739440035,5.373712314562,32,5.373712314562002,-3.393773944003500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3935686511785,5.373587787634,33,5.373587787634000,-3.393568651178500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3934929606065,5.373870478074,36,5.373870478074000,-3.393492960606500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3935611535275,5.373840062014,25,5.373840062014002,-3.393561153527500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3935640097755,5.373750245178,45,5.373750245178000,-3.393564009775500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3938407088005,5.373841135522,49,5.373841135522000,-3.393840708800500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3938546330095,5.373592797338,51,5.373592797338000,-3.393854633009500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3936339878515,5.373803204906,31,5.373803204906000,-3.393633987851500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3936361300375,5.373724480986,64,5.373724480986002,-3.393636130037500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3937721588485,5.373877276958,67,5.373877276958002,-3.393772158848500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3937750150965,5.373791396318,68,5.373791396318000,-3.393775015096500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3938471353585,5.373681540666,42,5.373681540666000,-3.393847135358500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3934940316995,5.37379032281,75,5.373790322810002,-3.393494031699500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3936347019135,5.373642178706,76,5.373642178706000,-3.393634701913500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3936318456655,5.373878350466,85,5.373878350466002,-3.393631845665500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3937782283755,5.373633948478,54,5.373633948478000,-3.393778228375500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3934954598235,5.37363108579,92,5.373631085790000,-3.393495459823500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3934215544065,5.373671879094,5,5.373671879094000,-3.393421554406500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932155475195,5.373632517134,31,5.373632517134000,-3.393215547519500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3937053940515,5.373591008158,70,5.373591008158002,-3.393705394051500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3932815982545,5.373914849738,34,5.373914849738000,-3.393281598254500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932151904885,5.373868688894,39,5.373868688894000,-3.393215190488500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931398569475,5.373905903838,40,5.373905903838002,-3.393139856947500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3934943887305,5.373713030234,90,5.373713030234002,-3.393494388730500,22,D:\DATA_\Points_D5\22.shp|layername=22
-3.3933540755475,5.373719829118,50,5.373719829118000,-3.393354075547500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3933540755475,5.373633948478,52,5.373633948478000,-3.393354075547500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3933551466405,5.373796406022,53,5.373796406022000,-3.393355146640500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932155475195,5.37370802053,33,5.373708020530002,-3.393215547519500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3934236965925,5.373755612718,60,5.373755612718000,-3.393423696592500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932869537195,5.373588861142,61,5.373588861142000,-3.393286953719500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931405710095,5.37366865857,63,5.373668658570002,-3.393140571009500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932815982545,5.37374380413,47,5.373743804130000,-3.393281598254500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931394999165,5.373592081666,67,5.373592081666002,-3.393139499916500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3934265528405,5.373909840034,73,5.373909840034000,-3.393426552840500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3934236965925,5.373831831786,78,5.373831831786000,-3.393423696592500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932840974715,5.373668300734,57,5.373668300734002,-3.393284097471500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931359296065,5.374149590154,83,5.374149590154000,-3.393135929606500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932151904885,5.37378853363,84,5.373788533630000,-3.393215190488500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931394999165,5.373830758278,85,5.373830758278000,-3.393139499916500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3934294090885,5.37358635629,64,5.373586356290002,-3.393429409088500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931384288235,5.374071581906,88,5.374071581906002,-3.393138428823500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931387858545,5.373989995298,89,5.373989995298000,-3.393138785854500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3931405710095,5.373750603014,90,5.373750603014002,-3.393140571009500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3932830263785,5.373824675066,81,5.373824675066000,-3.393283026378500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3929349211535,5.374125615142,5,5.374125615142002,-3.392934921153500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3930684507475,5.374286641342,8,5.374286641342002,-3.393068450747500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3930641663755,5.37437359549,10,5.374373595490002,-3.393064166375500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3933522903925,5.373879066138,87,5.373879066138000,-3.393352290392500,23,D:\DATA_\Points_D5\23.shp|layername=23
-3.3929317078745,5.374042955026,14,5.374042955026002,-3.392931707874500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3929292086575,5.373959221402,17,5.373959221402000,-3.392929208657500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3930024000125,5.37432707681,20,5.374327076810000,-3.393002400012500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3929309938125,5.374205770406,2,5.374205770406000,-3.392930993812500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3928563743335,5.37433065517,25,5.374330655170002,-3.392856374333500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3928560173025,5.374246921546,27,5.374246921546002,-3.392856017302500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3929249242855,5.374288788358,28,5.374288788358000,-3.392924924285500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3927856821955,5.374370732802,12,5.374370732802000,-3.392785682195500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3929974015785,5.37424119617,34,5.374241196170002,-3.392997401578500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3930702359025,5.373955285206,35,5.373955285206002,-3.393070235902500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3929991867335,5.374081601314,36,5.374081601314002,-3.392999186733500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3931377147615,5.374317415238,24,5.374317415238000,-3.393137714761500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3927799696995,5.373956358714,44,5.373956358714000,-3.392779969699500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3928563743335,5.373988563954,48,5.373988563954002,-3.392856374333500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3929988297025,5.374002519558,49,5.374002519558000,-3.392998829702500,24,D:\DATA_\Points_D5\24.shp|layername=24
-3.3930627382515,5.37404080801,30,5.374040808010000,-3.393062738251500,24,D:\DATA_\Points_D5\24.shp|layername=24
